Activity,Timestamp,Value
Clean Cycle In Progress,8/9 10:11AM,-
Pet Weight Recorded ,8/9 9:53AM,20.0 lbs
Pet Weight Recorded ,8/9 9:52AM,19.9 lbs
Cat Detected,8/9 9:51AM,-
Clean Cycle Complete,8/9 9:18AM,-
Clean Cycle In Progress,8/9 9:15AM,-
Cat Detected,8/9 9:00AM,-
Clean Cycle Complete,8/9 5:43AM,-
Clean Cycle In Progress,8/9 5:41AM,-
Pet Weight Recorded ,8/9 5:26AM,9.4 lbs
Cat Detected,8/9 5:25AM,-
Clean Cycle Complete,8/9 12:55AM,-
Clean Cycle In Progress,8/9 12:53AM,-
Pet Weight Recorded ,8/9 12:37AM,15.1 lbs
Cat Detected,8/9 12:37AM,-
Clean Cycle Complete,8/8 11:37PM,-
Clean Cycle In Progress,8/8 11:34PM,-
Pet Weight Recorded ,8/8 11:19PM,15.1 lbs
Cat Detected,8/8 11:18PM,-
Clean Cycle Complete,8/8 6:48PM,-
Cycle Interrupted,8/8 6:46PM,-
Clean Cycle In Progress,8/8 6:45PM,-
Pet Weight Recorded ,8/8 6:30PM,15.2 lbs
Cat Detected,8/8 6:29PM,-
Clean Cycle Complete,8/8 6:26PM,-
Clean Cycle In Progress,8/8 6:23PM,-
Pet Weight Recorded ,8/8 6:08PM,9.5 lbs
Cat Detected,8/8 6:05PM,-
Clean Cycle Complete,8/8 10:57AM,-
Clean Cycle In Progress,8/8 10:55AM,-
Pet Weight Recorded ,8/8 10:40AM,20.0 lbs
Pet Weight Recorded ,8/8 10:38AM,20.1 lbs
Cat Detected,8/8 10:37AM,-
Clean Cycle Complete,8/8 10:36AM,-
Clean Cycle In Progress,8/8 10:34AM,-
Pet Weight Recorded ,8/8 10:19AM,15.1 lbs
Pet Weight Recorded ,8/8 10:15AM,15.2 lbs
Clean Cycle Complete,8/8 6:06AM,-
Pet Weight Recorded ,8/8 6:04AM,7.4 lbs
Cycle Interrupted,8/8 6:04AM,-
Clean Cycle In Progress,8/8 6:03AM,-
Pet Weight Recorded ,8/8 5:46AM,9.6 lbs
Clean Cycle Complete,8/8 12:13AM,-
Pet Weight Recorded ,8/8 12:12AM,7.8 lbs
Cycle Interrupted,8/8 12:11AM,-
Clean Cycle In Progress,8/8 12:10AM,-
Cat Detected,8/7 11:02PM,-
Clean Cycle Complete,8/7 11:02PM,-
Cycle Interrupted,8/7 11:00PM,-
Pet Weight Recorded ,8/7 10:10PM,9.6 lbs
Pet Weight Recorded ,8/7 4:49PM,15.3 lbs
Pet Weight Recorded ,8/7 4:16PM,15.2 lbs
Pet Weight Recorded ,8/7 12:47PM,20.0 lbs
Pet Weight Recorded ,8/7 12:30PM,20.2 lbs
Pet Weight Recorded ,8/7 11:58AM,15.2 lbs
Pet Weight Recorded ,8/7 11:11AM,8.1 lbs
Pet Weight Recorded ,8/7 5:54AM,7.9 lbs
Pet Weight Recorded ,8/7 5:52AM,9.6 lbs
Pet Weight Recorded ,8/7 1:33AM,20.1 lbs
Pet Weight Recorded ,8/7 1:12AM,14.9 lbs
Pet Weight Recorded ,8/7 1:10AM,20.1 lbs
Pet Weight Recorded ,8/7 1:08AM,20.0 lbs
Pet Weight Recorded ,8/7 1:06AM,15.0 lbs
Pet Weight Recorded ,8/6 10:12PM,20.2 lbs
Pet Weight Recorded ,8/6 10:08PM,7.7 lbs
Pet Weight Recorded ,8/6 9:45PM,15.1 lbs
Pet Weight Recorded ,8/6 8:59PM,9.6 lbs
Clean Cycle Complete,8/6 3:27PM,-
Clean Cycle In Progress,8/6 3:25PM,-
Pet Weight Recorded ,8/6 3:10PM,9.6 lbs
Cat Detected,8/6 3:09PM,-
Clean Cycle Complete,8/6 12:41PM,-
Clean Cycle In Progress,8/6 12:39PM,-
Cat Detected,8/6 12:22PM,-
Clean Cycle Complete,8/6 10:46AM,-
Clean Cycle In Progress,8/6 10:44AM,-
Cat Detected,8/6 10:29AM,-
Clean Cycle Complete,8/6 9:13AM,-
Clean Cycle In Progress,8/6 9:11AM,-
Cat Detected,8/6 8:56AM,-
Clean Cycle Complete,8/6 6:36AM,-
Clean Cycle In Progress,8/6 6:34AM,-
Pet Weight Recorded ,8/6 6:19AM,9.5 lbs
Cat Detected,8/6 6:18AM,-
Clean Cycle Complete,8/6 5:59AM,-
Clean Cycle In Progress,8/6 5:57AM,-
Cat Detected,8/6 5:42AM,-
Clean Cycle Complete,8/6 1:29AM,-
Pet Weight Recorded ,8/6 1:28AM,14.9 lbs
Cycle Interrupted,8/6 1:28AM,-
Cycle Interrupted,8/6 1:27AM,-
Clean Cycle In Progress,8/6 1:26AM,-
Pet Weight Recorded ,8/6 1:11AM,20.1 lbs
Pet Weight Recorded ,8/6 1:10AM,20.1 lbs
Cat Detected,8/6 1:09AM,-
Clean Cycle Complete,8/5 10:48PM,-
Clean Cycle In Progress,8/5 10:46PM,-
Pet Weight Recorded ,8/5 10:29PM,9.5 lbs
Cat Detected,8/5 10:26PM,-
Clean Cycle Complete,8/5 10:08PM,-
Clean Cycle In Progress,8/5 10:06PM,-
Pet Weight Recorded ,8/5 9:51PM,9.6 lbs
Cat Detected,8/5 9:50PM,-
Clean Cycle Complete,8/5 7:48PM,-
Clean Cycle In Progress,8/5 7:46PM,-
Pet Weight Recorded ,8/5 7:31PM,15.0 lbs
Cat Detected,8/5 7:27PM,-
Clean Cycle Complete,8/5 7:25PM,-
Clean Cycle In Progress,8/5 7:23PM,-
Pet Weight Recorded ,8/5 7:08PM,14.8 lbs
Cat Detected,8/5 7:06PM,-
Clean Cycle Complete,8/5 5:25PM,-
Clean Cycle In Progress,8/5 5:23PM,-
Pet Weight Recorded ,8/5 5:08PM,15.0 lbs
Cat Detected,8/5 5:07PM,-
Clean Cycle Complete,8/5 4:42PM,-
Clean Cycle In Progress,8/5 4:40PM,-
Pet Weight Recorded ,8/5 4:25PM,9.5 lbs
Cat Detected,8/5 4:23PM,-
Clean Cycle Complete,8/5 1:26PM,-
Clean Cycle In Progress,8/5 1:23PM,-
Pet Weight Recorded ,8/5 1:08PM,20.1 lbs
Cat Detected,8/5 1:07PM,-
Clean Cycle Complete,8/5 10:58AM,-
Clean Cycle In Progress,8/5 10:56AM,-
Cat Detected,8/5 10:41AM,-
Clean Cycle Complete,8/5 10:07AM,-
Clean Cycle In Progress,8/5 10:05AM,-
Pet Weight Recorded ,8/5 9:50AM,20.2 lbs
Pet Weight Recorded ,8/5 9:40AM,20.2 lbs
Pet Weight Recorded ,8/5 9:39AM,20.2 lbs
Pet Weight Recorded ,8/5 9:32AM,9.6 lbs
Cat Detected,8/5 9:32AM,-
Clean Cycle Complete,8/5 7:55AM,-
Pet Weight Recorded ,8/5 7:53AM,7.5 lbs
Cycle Interrupted,8/5 7:52AM,-
Clean Cycle In Progress,8/5 7:52AM,-
Pet Weight Recorded ,8/5 7:37AM,15.0 lbs
Cat Detected,8/5 7:32AM,-
Clean Cycle Complete,8/5 3:15AM,-
Clean Cycle In Progress,8/5 3:13AM,-
Pet Weight Recorded ,8/5 2:58AM,15.1 lbs
Pet Weight Recorded ,8/5 2:51AM,9.5 lbs
Cat Detected,8/5 2:48AM,-
Clean Cycle Complete,8/5 12:36AM,-
Pet Weight Recorded ,8/5 12:36AM,14.9 lbs
Cycle Interrupted,8/5 12:36AM,-
Clean Cycle In Progress,8/5 12:34AM,-
Cat Detected,8/5 12:18AM,-
Clean Cycle Complete,8/4 11:59PM,-
Clean Cycle In Progress,8/4 11:57PM,-
Pet Weight Recorded ,8/4 11:42PM,14.9 lbs
Cat Detected,8/4 11:41PM,-
Clean Cycle Complete,8/4 11:12PM,-
Pet Weight Recorded ,8/4 11:10PM,15.0 lbs
Cycle Interrupted,8/4 11:09PM,-
Clean Cycle In Progress,8/4 11:09PM,-
Pet Weight Recorded ,8/4 10:54PM,14.9 lbs
Cat Detected,8/4 10:52PM,-
Clean Cycle Complete,8/4 8:59PM,-
Clean Cycle In Progress,8/4 8:57PM,-
Pet Weight Recorded ,8/4 8:42PM,9.5 lbs
Cat Detected,8/4 8:39PM,-
Clean Cycle Complete,8/4 8:28PM,-
Clean Cycle In Progress,8/4 8:26PM,-
Pet Weight Recorded ,8/4 8:11PM,20.0 lbs
Pet Weight Recorded ,8/4 8:10PM,20.0 lbs
Cat Detected,8/4 8:09PM,-
Clean Cycle Complete,8/4 7:40PM,-
Clean Cycle In Progress,8/4 7:37PM,-
Cat Detected,8/4 7:22PM,-
Clean Cycle Complete,8/4 5:54PM,-
Clean Cycle In Progress,8/4 5:52PM,-
Pet Weight Recorded ,8/4 5:37PM,9.5 lbs
Cat Detected,8/4 5:36PM,-
Clean Cycle Complete,8/4 10:37AM,-
Clean Cycle In Progress,8/4 10:35AM,-
Pet Weight Recorded ,8/4 10:19AM,8.4 lbs
Cat Detected,8/4 10:19AM,-
Clean Cycle Complete,8/4 10:17AM,-
Cycle Interrupted,8/4 10:15AM,-
Clean Cycle In Progress,8/4 10:14AM,-
Cat Detected,8/4 9:56AM,-
Clean Cycle Complete,8/4 9:20AM,-
Cycle Interrupted,8/4 9:18AM,-
Cycle Interrupted,8/4 9:17AM,-
Cycle Interrupted,8/4 9:16AM,-
Clean Cycle In Progress,8/4 9:16AM,-
Pet Weight Recorded ,8/4 9:01AM,20.1 lbs
Pet Weight Recorded ,8/4 8:46AM,20.0 lbs
Pet Weight Recorded ,8/4 8:45AM,20.1 lbs
Cat Detected,8/4 8:45AM,-
Clean Cycle Complete,8/4 8:19AM,-
Clean Cycle In Progress,8/4 8:17AM,-
Pet Weight Recorded ,8/4 8:02AM,15.1 lbs
Cat Detected,8/4 7:43AM,-
Clean Cycle Complete,8/4 2:08AM,-
Clean Cycle In Progress,8/4 2:06AM,-
Pet Weight Recorded ,8/4 1:32AM,9.6 lbs
Cat Detected,8/4 1:28AM,-
Clean Cycle Complete,8/4 1:18AM,-
Pet Weight Recorded ,8/4 1:18AM,14.9 lbs
Cycle Interrupted,8/4 1:17AM,-
Pet Weight Recorded ,8/4 1:16AM,7.3 lbs
Cycle Interrupted,8/4 1:16AM,-
Clean Cycle In Progress,8/4 1:15AM,-
Pet Weight Recorded ,8/4 1:00AM,14.9 lbs
Cat Detected,8/4 12:59AM,-
Clean Cycle Complete,8/4 12:33AM,-
Cycle Interrupted,8/4 12:32AM,-
Clean Cycle In Progress,8/4 12:30AM,-
Pet Weight Recorded ,8/4 12:15AM,15.0 lbs
Cat Detected,8/4 12:13AM,-
Clean Cycle Complete,8/4 12:13AM,-
Cycle Interrupted,8/4 12:10AM,-
Clean Cycle In Progress,8/4 12:10AM,-
Pet Weight Recorded ,8/3 11:55PM,20.0 lbs
Cat Detected,8/3 11:45PM,-
Clean Cycle Complete,8/3 10:15PM,-
Clean Cycle In Progress,8/3 10:13PM,-
Pet Weight Recorded ,8/3 10:08PM,20.1 lbs
Cat Detected,8/3 10:07PM,-
Clean Cycle Complete,8/3 7:23PM,-
Cycle Interrupted,8/3 7:21PM,-
Clean Cycle In Progress,8/3 7:21PM,-
Pet Weight Recorded ,8/3 7:00PM,9.5 lbs
Cat Detected,8/3 6:55PM,-
Clean Cycle Complete,8/3 3:43PM,-
Clean Cycle In Progress,8/3 3:41PM,-
Pet Weight Recorded ,8/3 3:26PM,15.0 lbs
Cat Detected,8/3 3:11PM,-
Clean Cycle Complete,8/3 1:31PM,-
Clean Cycle In Progress,8/3 1:29PM,-
Pet Weight Recorded ,8/3 1:13PM,9.7 lbs
Cat Detected,8/3 1:10PM,-
Clean Cycle Complete,8/3 11:49AM,-
Clean Cycle In Progress,8/3 11:46AM,-
Cat Detected,8/2 11:15AM,-
Clean Cycle Complete,8/2 10:50AM,-
Clean Cycle In Progress,8/2 10:48AM,-
Pet Weight Recorded ,8/2 10:33AM,15.1 lbs
Cat Detected,8/2 10:32AM,-
Clean Cycle Complete,8/2 10:28AM,-
Pet Weight Recorded ,8/2 10:27AM,15.1 lbs
Cycle Interrupted,8/2 10:26AM,-
Clean Cycle In Progress,8/2 10:25AM,-
Pet Weight Recorded ,8/2 10:10AM,20.0 lbs
Pet Weight Recorded ,8/2 9:58AM,20.0 lbs
Pet Weight Recorded ,8/2 9:57AM,20.0 lbs
Pet Weight Recorded ,8/2 9:55AM,15.0 lbs
Pet Weight Recorded ,8/2 9:47AM,9.5 lbs
Cat Detected,8/2 9:46AM,-
Clean Cycle Complete,8/2 6:37AM,-
Clean Cycle In Progress,8/2 6:35AM,-
Pet Weight Recorded ,8/2 6:20AM,9.5 lbs
Cat Detected,8/2 6:19AM,-
Clean Cycle Complete,8/2 1:45AM,-
Clean Cycle In Progress,8/2 1:43AM,-
Pet Weight Recorded ,8/2 1:28AM,15.1 lbs
Cat Detected,8/2 1:26AM,-
Clean Cycle Complete,8/2 1:23AM,-
Pet Weight Recorded ,8/2 1:23AM,15.1 lbs
Cycle Interrupted,8/2 1:22AM,-
Clean Cycle In Progress,8/2 1:20AM,-
Pet Weight Recorded ,8/2 1:05AM,15.1 lbs
Pet Weight Recorded ,8/2 12:57AM,15.0 lbs
Cat Detected,8/2 12:56AM,-
Clean Cycle Complete,8/2 12:48AM,-
Clean Cycle In Progress,8/2 12:46AM,-
Pet Weight Recorded ,8/2 12:31AM,19.9 lbs
Pet Weight Recorded ,8/2 12:27AM,19.9 lbs
Cat Detected,8/2 12:27AM,-
Clean Cycle Complete,8/2 12:08AM,-
Clean Cycle In Progress,8/2 12:06AM,-
Cat Detected,8/1 11:51PM,-
Clean Cycle Complete,8/1 10:28PM,-
Clean Cycle In Progress,8/1 10:26PM,-
Pet Weight Recorded ,8/1 10:11PM,9.6 lbs
Pet Weight Recorded ,8/1 10:09PM,19.9 lbs
Pet Weight Recorded ,8/1 10:08PM,19.9 lbs
Cat Detected,8/1 10:07PM,-
Clean Cycle Complete,8/1 6:20PM,-
Clean Cycle In Progress,8/1 6:18PM,-
Pet Weight Recorded ,8/1 6:03PM,9.6 lbs
Cat Detected,8/1 6:01PM,-
Clean Cycle Complete,8/1 4:42PM,-
Clean Cycle In Progress,8/1 4:40PM,-
Cat Detected,8/1 4:25PM,-
Clean Cycle Complete,8/1 10:52AM,-
Clean Cycle In Progress,8/1 10:50AM,-
Pet Weight Recorded ,8/1 10:34AM,15.2 lbs
Pet Weight Recorded ,8/1 10:28AM,15.1 lbs
Pet Weight Recorded ,8/1 10:14AM,15.2 lbs
Pet Weight Recorded ,8/1 9:59AM,25.1 lbs
Pet Weight Recorded ,8/1 9:55AM,9.5 lbs
Clean Cycle Complete,8/1 6:44AM,-
Clean Cycle In Progress,8/1 6:41AM,-
Pet Weight Recorded ,8/1 6:26AM,15.0 lbs
Cat Detected,8/1 6:26AM,-
Clean Cycle Complete,8/1 6:25AM,-
Clean Cycle In Progress,8/1 6:23AM,-
Pet Weight Recorded ,8/1 6:00AM,9.6 lbs
Cat Detected,8/1 5:59AM,-
Clean Cycle Complete,8/1 12:49AM,-
Clean Cycle In Progress,8/1 12:47AM,-
Pet Weight Recorded ,8/1 12:23AM,19.9 lbs
Cat Detected,8/1 12:17AM,-
