Activity,Timestamp,Value
Clean Cycle In Progress,7/19 12:26PM,-
Pet Weight Recorded ,7/19 12:11PM,14.9 lbs
Cat Detected,7/19 12:10PM,-
Clean Cycle Complete,7/19 9:34AM,-
Clean Cycle In Progress,7/19 9:32AM,-
Pet Weight Recorded ,7/19 9:16AM,15.0 lbs
Pet Weight Recorded ,7/19 9:13AM,20.2 lbs
Cat Detected,7/19 9:12AM,-
Clean Cycle Complete,7/19 8:55AM,-
Cycle Interrupted,7/19 8:54AM,-
Cycle Interrupted,7/19 8:52AM,-
Cycle Interrupted,7/19 8:49AM,-
Pet Weight Recorded ,7/19 8:24AM,9.5 lbs
Pet Weight Recorded ,7/19 8:20AM,9.4 lbs
Pet Weight Recorded ,7/19 8:13AM,4.0 lbs
Pet Weight Recorded ,7/19 6:49AM,4.8 lbs
Pet Weight Recorded ,7/19 6:09AM,9.3 lbs
Pet Weight Recorded ,7/19 6:01AM,9.4 lbs
Pet Weight Recorded ,7/19 5:59AM,3.5 lbs
Cycle Interrupted,7/18 11:46PM,-
Clean Cycle In Progress,7/18 11:45PM,-
Pet Weight Recorded ,7/18 11:30PM,9.5 lbs
Cat Detected,7/18 11:29PM,-
Clean Cycle Complete,7/18 9:35PM,-
Clean Cycle In Progress,7/18 9:33PM,-
Cat Detected,7/18 9:18PM,-
Clean Cycle Complete,7/18 7:01PM,-
Clean Cycle In Progress,7/18 6:58PM,-
Pet Weight Recorded ,7/18 6:43PM,14.6 lbs
Cat Detected,7/18 6:42PM,-
Clean Cycle Complete,7/18 3:25PM,-
Cycle Interrupted,7/18 3:23PM,-
Clean Cycle In Progress,7/18 3:22PM,-
Pet Weight Recorded ,7/18 3:07PM,9.3 lbs
Cat Detected,7/18 3:07PM,-
Clean Cycle Complete,7/18 1:34PM,-
Cycle Interrupted,7/18 1:32PM,-
Clean Cycle In Progress,7/18 1:31PM,-
Pet Weight Recorded ,7/18 1:16PM,19.9 lbs
Pet Weight Recorded ,7/18 1:15PM,20.1 lbs
Cat Detected,7/18 1:14PM,-
Clean Cycle Complete,7/18 12:21PM,-
Clean Cycle In Progress,7/18 12:19PM,-
Pet Weight Recorded ,7/18 12:04PM,14.2 lbs
Cat Detected,7/18 12:02PM,-
Clean Cycle Complete,7/18 11:33AM,-
Clean Cycle In Progress,7/18 11:31AM,-
Pet Weight Recorded ,7/18 11:15AM,9.2 lbs
Cat Detected,7/18 11:13AM,-
Clean Cycle Complete,7/18 10:39AM,-
Clean Cycle In Progress,7/18 10:37AM,-
Pet Weight Recorded ,7/18 10:22AM,14.7 lbs
Pet Weight Recorded ,7/18 10:21AM,9.3 lbs
Cat Detected,7/18 10:20AM,-
Clean Cycle Complete,7/18 7:32AM,-
Clean Cycle In Progress,7/18 7:30AM,-
Pet Weight Recorded ,7/18 7:15AM,14.6 lbs
Cat Detected,7/18 7:13AM,-
Clean Cycle Complete,7/18 6:02AM,-
Clean Cycle In Progress,7/18 6:00AM,-
Pet Weight Recorded ,7/18 5:45AM,9.3 lbs
Cat Detected,7/18 5:44AM,-
Clean Cycle Complete,7/18 1:23AM,-
Cycle Interrupted,7/18 1:21AM,-
Clean Cycle In Progress,7/18 1:20AM,-
Pet Weight Recorded ,7/18 1:05AM,20.0 lbs
Pet Weight Recorded ,7/18 1:04AM,20.0 lbs
Cat Detected,7/18 1:04AM,-
Clean Cycle Complete,7/18 12:53AM,-
Clean Cycle In Progress,7/18 12:51AM,-
Pet Weight Recorded ,7/18 12:36AM,14.8 lbs
Cat Detected,7/18 12:34AM,-
Clean Cycle Complete,7/17 11:35PM,-
Clean Cycle In Progress,7/17 11:32PM,-
Pet Weight Recorded ,7/17 11:17PM,14.6 lbs
Pet Weight Recorded ,7/17 11:12PM,9.4 lbs
Cat Detected,7/17 11:11PM,-
Clean Cycle Complete,7/17 10:13PM,-
Cycle Interrupted,7/17 10:12PM,-
Clean Cycle In Progress,7/17 10:11PM,-
Pet Weight Recorded ,7/17 9:50PM,9.5 lbs
Cat Detected,7/17 9:44PM,-
Clean Cycle Complete,7/17 8:53PM,-
Clean Cycle In Progress,7/17 8:51PM,-
Pet Weight Recorded ,7/17 8:36PM,20.0 lbs
Pet Weight Recorded ,7/17 8:35PM,19.6 lbs
Pet Weight Recorded ,7/17 8:34PM,19.8 lbs
Cat Detected,7/17 8:33PM,-
Clean Cycle Complete,7/17 8:27PM,-
Cycle Interrupted,7/17 8:26PM,-
Clean Cycle In Progress,7/17 8:25PM,-
Pet Weight Recorded ,7/17 8:10PM,14.6 lbs
Cat Detected,7/17 8:04PM,-
Clean Cycle Complete,7/17 7:30PM,-
Clean Cycle In Progress,7/17 7:28PM,-
Pet Weight Recorded ,7/17 7:13PM,9.4 lbs
Cat Detected,7/17 7:12PM,-
Clean Cycle Complete,7/17 6:40PM,-
Clean Cycle In Progress,7/17 6:38PM,-
Pet Weight Recorded ,7/17 6:22PM,14.4 lbs
Cat Detected,7/17 6:22PM,-
Clean Cycle Complete,7/17 6:02PM,-
Clean Cycle In Progress,7/17 6:00PM,-
Pet Weight Recorded ,7/17 6:00PM,23.1 lbs
Cat Detected,7/17 1:09PM,-
Clean Cycle Complete,7/17 12:31PM,-
Clean Cycle In Progress,7/17 12:29PM,-
Pet Weight Recorded ,7/17 12:14PM,9.3 lbs
Cat Detected,7/17 12:13PM,-
Clean Cycle Complete,7/17 10:37AM,-
Cycle Interrupted,7/17 10:35AM,-
Clean Cycle In Progress,7/17 10:34AM,-
Pet Weight Recorded ,7/17 10:19AM,20.1 lbs
Pet Weight Recorded ,7/17 10:17AM,20.0 lbs
Pet Weight Recorded ,7/17 10:14AM,20.2 lbs
Pet Weight Recorded ,7/17 10:13AM,19.6 lbs
Pet Weight Recorded ,7/17 10:05AM,14.1 lbs
Cat Detected,7/17 10:05AM,-
Clean Cycle Complete,7/17 10:05AM,-
Pet Weight Recorded ,7/17 10:04AM,14.5 lbs
Cycle Interrupted,7/17 10:03AM,-
Clean Cycle In Progress,7/17 10:02AM,-
Pet Weight Recorded ,7/17 9:46AM,14.4 lbs
Cat Detected,7/17 9:44AM,-
Clean Cycle Complete,7/17 9:42AM,-
Clean Cycle In Progress,7/17 9:40AM,-
Pet Weight Recorded ,7/17 9:25AM,14.5 lbs
Pet Weight Recorded ,7/17 9:21AM,9.4 lbs
Cat Detected,7/17 9:21AM,-
Clean Cycle Complete,7/17 6:15AM,-
Clean Cycle In Progress,7/17 6:13AM,-
Pet Weight Recorded ,7/17 5:58AM,9.3 lbs
Cat Detected,7/17 5:57AM,-
Clean Cycle Complete,7/17 2:12AM,-
Cycle Interrupted,7/17 2:11AM,-
Cycle Interrupted,7/17 2:10AM,-
Cycle Interrupted,7/17 2:09AM,-
Clean Cycle In Progress,7/17 2:08AM,-
Pet Weight Recorded ,7/17 1:46AM,9.3 lbs
Cat Detected,7/17 1:43AM,-
Clean Cycle Complete,7/17 1:24AM,-
Clean Cycle In Progress,7/17 1:22AM,-
Pet Weight Recorded ,7/17 1:07AM,20.1 lbs
Cat Detected,7/17 1:06AM,-
Clean Cycle Complete,7/16 11:21PM,-
Clean Cycle In Progress,7/16 11:19PM,-
Pet Weight Recorded ,7/16 11:04PM,14.4 lbs
Cat Detected,7/16 11:03PM,-
Clean Cycle Complete,7/16 9:51PM,-
Clean Cycle In Progress,7/16 9:49PM,-
Pet Weight Recorded ,7/16 9:34PM,9.3 lbs
Cat Detected,7/16 9:33PM,-
Clean Cycle Complete,7/16 6:22PM,-
Clean Cycle In Progress,7/16 6:20PM,-
Pet Weight Recorded ,7/16 6:05PM,14.5 lbs
Cat Detected,7/16 6:02PM,-
Clean Cycle Complete,7/16 4:44PM,-
Clean Cycle In Progress,7/16 4:42PM,-
Pet Weight Recorded ,7/16 4:27PM,20.2 lbs
Pet Weight Recorded ,7/16 4:14PM,9.4 lbs
Cat Detected,7/16 4:14PM,-
Clean Cycle Complete,7/16 10:41AM,-
Clean Cycle In Progress,7/16 10:39AM,-
Pet Weight Recorded ,7/16 10:24AM,9.5 lbs
Pet Weight Recorded ,7/16 10:09AM,14.6 lbs
Pet Weight Recorded ,7/16 10:05AM,19.8 lbs
Cat Detected,7/16 10:04AM,-
Clean Cycle Complete,7/16 9:57AM,-
Clean Cycle In Progress,7/16 9:55AM,-
Pet Weight Recorded ,7/16 9:40AM,20.0 lbs
Cat Detected,7/16 9:39AM,-
Clean Cycle Complete,7/16 8:19AM,-
Clean Cycle In Progress,7/16 8:16AM,-
Pet Weight Recorded ,7/16 8:01AM,14.6 lbs
Cat Detected,7/16 8:00AM,-
Clean Cycle Complete,7/16 6:21AM,-
Clean Cycle In Progress,7/16 6:19AM,-
Pet Weight Recorded ,7/16 6:04AM,20.0 lbs
Pet Weight Recorded ,7/16 6:02AM,20.2 lbs
Pet Weight Recorded ,7/16 5:49AM,9.1 lbs
Clean Cycle Complete,7/16 2:25AM,-
Clean Cycle In Progress,7/16 2:23AM,-
Pet Weight Recorded ,7/16 2:08AM,9.2 lbs
Clean Cycle Complete,7/16 1:33AM,-
Cycle Interrupted,7/16 1:32AM,-
Clean Cycle In Progress,7/16 1:31AM,-
Pet Weight Recorded ,7/16 1:16AM,7.9 lbs
Cat Detected,7/16 1:15AM,-
Clean Cycle Complete,7/16 1:01AM,-
Clean Cycle In Progress,7/16 12:59AM,-
Pet Weight Recorded ,7/16 12:44AM,14.3 lbs
Cat Detected,7/16 12:42AM,-
Clean Cycle Complete,7/15 9:07PM,-
Clean Cycle In Progress,7/15 9:05PM,-
Pet Weight Recorded ,7/15 8:50PM,14.8 lbs
Pet Weight Recorded ,7/15 8:38PM,6.3 lbs
Pet Weight Recorded ,7/15 8:36PM,9.4 lbs
Cat Detected,7/15 8:33PM,-
Clean Cycle Complete,7/15 1:41PM,-
Clean Cycle In Progress,7/15 1:39PM,-
Pet Weight Recorded ,7/15 1:24PM,9.6 lbs
Pet Weight Recorded ,7/15 1:21PM,20.3 lbs
Pet Weight Recorded ,7/15 1:08PM,20.1 lbs
Pet Weight Recorded ,7/15 1:07PM,20.2 lbs
Cat Detected,7/15 1:07PM,-
Clean Cycle Complete,7/15 10:38AM,-
Cycle Interrupted,7/15 10:38AM,-
Clean Cycle In Progress,7/15 10:36AM,-
Pet Weight Recorded ,7/15 10:21AM,9.4 lbs
Cat Detected,7/15 10:19AM,-
Clean Cycle Complete,7/15 9:28AM,-
Cycle Interrupted,7/15 9:26AM,-
Clean Cycle In Progress,7/15 9:25AM,-
Pet Weight Recorded ,7/15 9:10AM,14.6 lbs
Pet Weight Recorded ,7/15 8:53AM,14.6 lbs
Clean Cycle Complete,7/15 7:12AM,-
Clean Cycle In Progress,7/15 7:09AM,-
Cat Detected,7/15 6:54AM,-
Clean Cycle Complete,7/15 6:11AM,-
Clean Cycle In Progress,7/15 6:09AM,-
Pet Weight Recorded ,7/15 5:54AM,20.2 lbs
Pet Weight Recorded ,7/15 5:53AM,20.2 lbs
Pet Weight Recorded ,7/15 5:52AM,20.2 lbs
Pet Weight Recorded ,7/15 5:48AM,9.2 lbs
Cat Detected,7/15 5:47AM,-
Clean Cycle Complete,7/15 2:38AM,-
Clean Cycle In Progress,7/15 2:36AM,-
Pet Weight Recorded ,7/15 2:21AM,9.3 lbs
Cat Detected,7/15 2:17AM,-
Clean Cycle Complete,7/14 11:30PM,-
Clean Cycle In Progress,7/14 11:28PM,-
Pet Weight Recorded ,7/14 11:13PM,9.3 lbs
Cat Detected,7/14 11:11PM,-
Clean Cycle Complete,7/14 7:32PM,-
Clean Cycle In Progress,7/14 7:30PM,-
Pet Weight Recorded ,7/14 7:15PM,9.3 lbs
Cat Detected,7/14 7:12PM,-
Clean Cycle Complete,7/14 6:33PM,-
Clean Cycle In Progress,7/14 6:31PM,-
Pet Weight Recorded ,7/14 6:16PM,5.4 lbs
Cat Detected,7/14 6:13PM,-
Clean Cycle Complete,7/14 6:12PM,-
Clean Cycle In Progress,7/14 6:10PM,-
Clean Cycle Complete,7/14 6:10PM,-
Clean Cycle In Progress,7/14 6:07PM,-
Cat Detected,7/14 5:45PM,-
Clean Cycle Complete,7/14 5:44PM,-
Clean Cycle In Progress,7/14 2:47PM,-
Pet Weight Recorded ,7/14 2:32PM,9.4 lbs
Cat Detected,7/14 2:29PM,-
Clean Cycle Complete,7/14 12:59PM,-
Cycle Interrupted,7/14 12:58PM,-
Clean Cycle In Progress,7/14 12:56PM,-
Pet Weight Recorded ,7/14 12:41PM,14.6 lbs
Cat Detected,7/14 12:40PM,-
Clean Cycle Complete,7/14 12:08PM,-
Cycle Interrupted,7/14 12:07PM,-
Clean Cycle In Progress,7/14 12:05PM,-
Pet Weight Recorded ,7/14 11:50AM,9.2 lbs
Cat Detected,7/14 11:49AM,-
Clean Cycle Complete,7/14 8:39AM,-
Clean Cycle In Progress,7/14 8:37AM,-
Cat Detected,7/14 8:19AM,-
Clean Cycle Complete,7/14 7:04AM,-
Clean Cycle In Progress,7/14 7:02AM,-
Pet Weight Recorded ,7/14 6:47AM,20.2 lbs
Pet Weight Recorded ,7/14 6:30AM,20.2 lbs
Cat Detected,7/14 6:28AM,-
Clean Cycle Complete,7/14 4:11AM,-
Clean Cycle In Progress,7/14 4:09AM,-
Pet Weight Recorded ,7/14 3:54AM,9.3 lbs
Cat Detected,7/14 3:53AM,-
Clean Cycle Complete,7/13 11:54PM,-
Clean Cycle In Progress,7/13 11:52PM,-
Pet Weight Recorded ,7/13 11:37PM,8.1 lbs
Cat Detected,7/13 11:36PM,-
Clean Cycle Complete,7/13 11:36PM,-
Clean Cycle In Progress,7/13 11:34PM,-
Pet Weight Recorded ,7/13 11:16PM,14.7 lbs
Pet Weight Recorded ,7/13 11:03PM,9.4 lbs
Cat Detected,7/13 11:00PM,-
Clean Cycle Complete,7/13 10:04PM,-
Cycle Interrupted,7/13 10:02PM,-
Clean Cycle In Progress,7/13 10:01PM,-
Pet Weight Recorded ,7/13 9:46PM,14.6 lbs
Cat Detected,7/13 9:40PM,-
Clean Cycle Complete,7/13 5:53PM,-
Clean Cycle In Progress,7/13 5:51PM,-
Cat Detected,7/13 5:36PM,-
Clean Cycle Complete,7/13 3:22PM,-
Clean Cycle In Progress,7/13 3:20PM,-
Pet Weight Recorded ,7/13 3:05PM,9.2 lbs
Cat Detected,7/13 3:01PM,-
Clean Cycle Complete,7/13 12:40PM,-
Clean Cycle In Progress,7/13 12:38PM,-
Pet Weight Recorded ,7/13 12:23PM,14.6 lbs
Pet Weight Recorded ,7/13 12:19PM,9.3 lbs
Cat Detected,7/13 12:16PM,-
Clean Cycle Complete,7/13 11:27AM,-
Clean Cycle In Progress,7/13 11:25AM,-
Pet Weight Recorded ,7/13 11:10AM,20.0 lbs
Cat Detected,7/13 11:08AM,-
Clean Cycle Complete,7/13 10:41AM,-
Pet Weight Recorded ,7/13 10:41AM,14.6 lbs
Cycle Interrupted,7/13 10:38AM,-
Clean Cycle In Progress,7/13 10:36AM,-
Pet Weight Recorded ,7/13 10:21AM,20.0 lbs
Pet Weight Recorded ,7/13 10:07AM,9.3 lbs
Clean Cycle Complete,7/13 9:45AM,-
Clean Cycle In Progress,7/13 9:43AM,-
Pet Weight Recorded ,7/13 9:27AM,20.2 lbs
Pet Weight Recorded ,7/13 9:25AM,14.7 lbs
Cat Detected,7/13 9:24AM,-
Clean Cycle Complete,7/13 8:33AM,-
Clean Cycle In Progress,7/13 8:31AM,-
Cat Detected,7/13 8:16AM,-
Clean Cycle Complete,7/13 4:00AM,-
Clean Cycle In Progress,7/13 3:58AM,-
Pet Weight Recorded ,7/13 3:43AM,9.3 lbs
Cat Detected,7/13 3:42AM,-
Clean Cycle Complete,7/13 1:32AM,-
Clean Cycle In Progress,7/13 1:30AM,-
Pet Weight Recorded ,7/13 1:15AM,20.2 lbs
Pet Weight Recorded ,7/13 1:03AM,14.8 lbs
Pet Weight Recorded ,7/13 12:49AM,20.2 lbs
Cat Detected,7/13 12:48AM,-
Clean Cycle Complete,7/12 10:55PM,-
Pet Weight Recorded ,7/12 10:53PM,14.7 lbs
Cycle Interrupted,7/12 10:52PM,-
Clean Cycle In Progress,7/12 10:52PM,-
Pet Weight Recorded ,7/12 10:35PM,9.4 lbs
Cat Detected,7/12 10:33PM,-
Clean Cycle Complete,7/12 6:35PM,-
Clean Cycle In Progress,7/12 6:33PM,-
Pet Weight Recorded ,7/12 6:18PM,14.7 lbs
Pet Weight Recorded ,7/12 6:17PM,9.3 lbs
Cat Detected,7/12 6:14PM,-
Clean Cycle Complete,7/12 5:03PM,-
Clean Cycle In Progress,7/12 5:01PM,-
Pet Weight Recorded ,7/12 4:46PM,14.6 lbs
Cat Detected,7/12 4:45PM,-
Clean Cycle Complete,7/12 3:33PM,-
Clean Cycle In Progress,7/12 3:31PM,-
Cat Detected,7/12 3:16PM,-
Clean Cycle Complete,7/12 1:24PM,-
Clean Cycle In Progress,7/12 1:22PM,-
Pet Weight Recorded ,7/12 1:07PM,20.2 lbs
Pet Weight Recorded ,7/12 12:54PM,9.3 lbs
Cat Detected,7/12 12:39PM,-
Clean Cycle Complete,7/12 10:57AM,-
Clean Cycle In Progress,7/12 10:55AM,-
Pet Weight Recorded ,7/12 10:40AM,14.7 lbs
Cat Detected,7/12 10:38AM,-
Clean Cycle Complete,7/12 9:37AM,-
Clean Cycle In Progress,7/12 9:35AM,-
Pet Weight Recorded ,7/12 9:20AM,9.4 lbs
Cat Detected,7/12 9:19AM,-
Clean Cycle Complete,7/12 7:36AM,-
Pet Weight Recorded ,7/12 7:35AM,7.2 lbs
Cycle Interrupted,7/12 7:34AM,-
Clean Cycle In Progress,7/12 7:33AM,-
Pet Weight Recorded ,7/12 7:18AM,20.3 lbs
Pet Weight Recorded ,7/12 7:12AM,20.2 lbs
Pet Weight Recorded ,7/12 7:06AM,20.3 lbs
Pet Weight Recorded ,7/12 6:58AM,14.7 lbs
Cat Detected,7/12 6:46AM,-
Clean Cycle Complete,7/12 6:12AM,-
Clean Cycle In Progress,7/12 6:10AM,-
Pet Weight Recorded ,7/12 5:55AM,9.3 lbs
Cat Detected,7/12 5:54AM,-
Clean Cycle Complete,7/12 4:08AM,-
Clean Cycle In Progress,7/12 4:05AM,-
Pet Weight Recorded ,7/12 3:50AM,9.2 lbs
Cat Detected,7/12 3:50AM,-
Clean Cycle Complete,7/12 1:30AM,-
Cycle Interrupted,7/12 1:29AM,-
Clean Cycle In Progress,7/12 1:28AM,-
Pet Weight Recorded ,7/12 1:13AM,14.7 lbs
Pet Weight Recorded ,7/12 1:10AM,14.8 lbs
Pet Weight Recorded ,7/12 1:09AM,14.7 lbs
Cat Detected,7/12 1:07AM,-
Clean Cycle Complete,7/11 11:24PM,-
Cycle Interrupted,7/11 11:22PM,-
Clean Cycle In Progress,7/11 11:21PM,-
Pet Weight Recorded ,7/11 11:06PM,9.2 lbs
Cat Detected,7/11 11:04PM,-
Clean Cycle Complete,7/11 10:26PM,-
Pet Weight Recorded ,7/11 10:26PM,14.6 lbs
Cycle Interrupted,7/11 10:25PM,-
Clean Cycle In Progress,7/11 10:23PM,-
Pet Weight Recorded ,7/11 10:08PM,19.9 lbs
Cat Detected,7/11 10:07PM,-
Clean Cycle Complete,7/11 9:20PM,-
Clean Cycle In Progress,7/11 9:17PM,-
Pet Weight Recorded ,7/11 8:47PM,9.3 lbs
Cat Detected,7/11 8:45PM,-
Clean Cycle Complete,7/11 7:45PM,-
Clean Cycle In Progress,7/11 7:43PM,-
Pet Weight Recorded ,7/11 7:23PM,9.3 lbs
Cat Detected,7/11 7:22PM,-
Clean Cycle Complete,7/11 4:07PM,-
Clean Cycle In Progress,7/11 4:05PM,-
Pet Weight Recorded ,7/11 1:19PM,20.1 lbs
Pet Weight Recorded ,7/11 1:13PM,9.3 lbs
Cat Detected,7/11 1:12PM,-
Clean Cycle Complete,7/11 12:59PM,-
Cycle Interrupted,7/11 12:52PM,-
Clean Cycle Complete,7/11 12:51PM,-
Cycle Interrupted,7/11 12:49PM,-
Cycle Interrupted,7/11 12:47PM,-
Clean Cycle In Progress,7/11 12:46PM,-
Clean Cycle Complete,7/11 12:43PM,-
Clean Cycle Complete,7/11 12:32PM,-
Cycle Interrupted,7/11 12:32PM,-
Clean Cycle In Progress,7/11 12:30PM,-
Pet Weight Recorded ,7/11 12:15PM,9.3 lbs
Cat Detected,7/11 12:13PM,-
Clean Cycle Complete,7/11 11:58AM,-
Clean Cycle In Progress,7/11 11:56AM,-
Pet Weight Recorded ,7/11 11:41AM,14.4 lbs
Pet Weight Recorded ,7/11 11:30AM,6.3 lbs
Cat Detected,7/11 11:29AM,-
Clean Cycle Complete,7/11 10:53AM,-
Cycle Interrupted,7/11 10:51AM,-
Pet Weight Recorded ,7/11 10:51AM,14.7 lbs
Cycle Interrupted,7/11 10:50AM,-
Clean Cycle In Progress,7/11 10:50AM,-
Pet Weight Recorded ,7/11 10:32AM,20.0 lbs
Pet Weight Recorded ,7/11 10:31AM,20.0 lbs
Pet Weight Recorded ,7/11 10:26AM,9.3 lbs
Cat Detected,7/11 10:25AM,-
Clean Cycle Complete,7/11 9:54AM,-
Pet Weight Recorded ,7/11 9:53AM,6.7 lbs
Cycle Interrupted,7/11 9:53AM,-
Clean Cycle In Progress,7/11 9:51AM,-
Pet Weight Recorded ,7/11 9:36AM,7.1 lbs
Cat Detected,7/11 9:36AM,-
Clean Cycle Complete,7/11 8:40AM,-
Clean Cycle In Progress,7/11 8:38AM,-
Cat Detected,7/11 8:23AM,-
Clean Cycle Complete,7/11 8:22AM,-
Clean Cycle In Progress,7/11 8:20AM,-
Cat Detected,7/11 7:54AM,-
Clean Cycle Complete,7/11 6:20AM,-
Pet Weight Recorded ,7/11 6:19AM,6.7 lbs
Cycle Interrupted,7/11 6:19AM,-
Clean Cycle In Progress,7/11 6:18AM,-
Pet Weight Recorded ,7/11 6:03AM,9.4 lbs
Cat Detected,7/11 5:57AM,-
Clean Cycle Complete,7/11 2:39AM,-
Clean Cycle In Progress,7/11 2:37AM,-
Pet Weight Recorded ,7/11 2:22AM,9.3 lbs
Cat Detected,7/11 2:21AM,-
Clean Cycle Complete,7/11 2:07AM,-
Clean Cycle In Progress,7/11 2:05AM,-
Pet Weight Recorded ,7/11 1:50AM,14.8 lbs
Cat Detected,7/11 1:47AM,-
Clean Cycle Complete,7/11 1:22AM,-
Clean Cycle In Progress,7/11 1:20AM,-
Pet Weight Recorded ,7/11 1:05AM,19.8 lbs
Cat Detected,7/11 1:03AM,-
Clean Cycle Complete,7/11 12:38AM,-
Cycle Interrupted,7/11 12:36AM,-
Clean Cycle In Progress,7/11 12:36AM,-
Pet Weight Recorded ,7/11 12:20AM,19.9 lbs
Pet Weight Recorded ,7/11 12:19AM,19.9 lbs
Cat Detected,7/11 12:18AM,-
Clean Cycle Complete,7/10 11:43PM,-
Clean Cycle In Progress,7/10 11:41PM,-
Pet Weight Recorded ,7/10 11:26PM,8.8 lbs
Cat Detected,7/10 11:25PM,-
Clean Cycle Complete,7/10 11:03PM,-
Pet Weight Recorded ,7/10 11:01PM,5.5 lbs
Cycle Interrupted,7/10 11:01PM,-
Clean Cycle In Progress,7/10 11:00PM,-
Pet Weight Recorded ,7/10 10:45PM,14.6 lbs
Cat Detected,7/10 10:44PM,-
Clean Cycle Complete,7/10 9:51PM,-
Cycle Interrupted,7/10 9:50PM,-
Clean Cycle In Progress,7/10 9:49PM,-
Pet Weight Recorded ,7/10 9:34PM,9.3 lbs
Cat Detected,7/10 9:31PM,-
Clean Cycle Complete,7/10 8:44PM,-
Clean Cycle In Progress,7/10 8:42PM,-
Pet Weight Recorded ,7/10 8:27PM,9.3 lbs
Cat Detected,7/10 8:25PM,-
Clean Cycle Complete,7/10 4:49PM,-
Cycle Interrupted,7/10 4:48PM,-
Pet Weight Recorded ,7/10 4:48PM,6.9 lbs
Clean Cycle In Progress,7/10 4:46PM,-
Pet Weight Recorded ,7/10 4:31PM,6.8 lbs
Pet Weight Recorded ,7/10 4:30PM,14.6 lbs
Cat Detected,7/10 4:29PM,-
Clean Cycle Complete,7/10 10:48AM,-
Clean Cycle In Progress,7/10 10:46AM,-
Pet Weight Recorded ,7/10 10:28AM,9.1 lbs
Cat Detected,7/10 10:11AM,-
Clean Cycle Complete,7/10 9:53AM,-
Cycle Interrupted,7/10 9:51AM,-
Clean Cycle In Progress,7/10 9:50AM,-
Cat Detected,7/10 9:30AM,-
Clean Cycle Complete,7/10 6:05AM,-
Clean Cycle In Progress,7/10 6:03AM,-
Pet Weight Recorded ,7/10 5:48AM,14.6 lbs
Pet Weight Recorded ,7/10 5:46AM,9.0 lbs
Cat Detected,7/10 5:46AM,-
Clean Cycle Complete,7/10 1:50AM,-
Clean Cycle In Progress,7/10 1:48AM,-
Pet Weight Recorded ,7/10 1:33AM,14.5 lbs
Cat Detected,7/10 1:32AM,-
Clean Cycle Complete,7/10 1:25AM,-
Cycle Interrupted,7/10 1:23AM,-
Clean Cycle In Progress,7/10 1:22AM,-
Pet Weight Recorded ,7/10 1:07AM,14.6 lbs
Cat Detected,7/10 12:51AM,-
Clean Cycle Complete,7/10 12:51AM,-
Cycle Interrupted,7/10 12:50AM,-
Pet Weight Recorded ,7/10 12:47AM,19.8 lbs
Pet Weight Recorded ,7/9 9:27PM,14.5 lbs
Pet Weight Recorded ,7/9 9:24PM,9.3 lbs
Pet Weight Recorded ,7/9 3:33PM,9.3 lbs
Pet Weight Recorded ,7/9 3:30PM,9.3 lbs
Pet Weight Recorded ,7/9 1:12PM,20.0 lbs
Pet Weight Recorded ,7/9 11:47AM,14.6 lbs
Pet Weight Recorded ,7/9 10:15AM,9.3 lbs
Clean Cycle Complete,7/9 10:07AM,-
Cycle Interrupted,7/9 10:05AM,-
Cycle Interrupted,7/9 10:04AM,-
Clean Cycle In Progress,7/9 10:04AM,-
Cat Detected,7/9 9:49AM,-
Clean Cycle Complete,7/9 7:59AM,-
Clean Cycle In Progress,7/9 7:57AM,-
Pet Weight Recorded ,7/9 7:42AM,14.6 lbs
Cat Detected,7/9 7:40AM,-
Clean Cycle Complete,7/9 6:05AM,-
Pet Weight Recorded ,7/9 6:04AM,14.7 lbs
Cycle Interrupted,7/9 6:04AM,-
Cycle Interrupted,7/9 6:02AM,-
Clean Cycle In Progress,7/9 6:02AM,-
Pet Weight Recorded ,7/9 5:43AM,9.2 lbs
Cat Detected,7/9 5:42AM,-
Clean Cycle Complete,7/8 11:36PM,-
Pet Weight Recorded ,7/8 11:30PM,20.2 lbs
Pet Weight Recorded ,7/8 11:28PM,20.2 lbs
Pet Weight Recorded ,7/8 11:17PM,14.8 lbs
Pet Weight Recorded ,7/8 11:02PM,14.8 lbs
Cat Detected,7/8 11:00PM,-
Clean Cycle Complete,7/8 10:45PM,-
Cycle Interrupted,7/8 10:42PM,-
Clean Cycle In Progress,7/8 10:42PM,-
Pet Weight Recorded ,7/8 10:17PM,9.2 lbs
Cat Detected,7/8 10:15PM,-
Clean Cycle Complete,7/8 10:09PM,-
Clean Cycle In Progress,7/8 10:07PM,-
Pet Weight Recorded ,7/8 9:41PM,9.2 lbs
Pet Weight Recorded ,7/8 9:26PM,9.3 lbs
Cat Detected,7/8 9:24PM,-
Clean Cycle Complete,7/8 9:23PM,-
Cycle Interrupted,7/8 9:22PM,-
Cycle Interrupted,7/8 9:20PM,-
Clean Cycle In Progress,7/8 9:20PM,-
Cat Detected,7/8 8:55PM,-
Clean Cycle Complete,7/8 8:31PM,-
Cycle Interrupted,7/8 8:30PM,-
Cycle Interrupted,7/8 8:29PM,-
Cycle Interrupted,7/8 8:28PM,-
Cycle Interrupted,7/8 8:27PM,-
Clean Cycle In Progress,7/8 8:27PM,-
Cat Detected,7/8 8:02PM,-
Clean Cycle Complete,7/8 7:38PM,-
