Activity,Timestamp,Value
Pet Weight Recorded ,12/23 12:40PM,18.6 lbs
Clean Cycle Complete,12/23 10:23AM,-
Clean Cycle In Progress,12/23 10:21AM,-
Pet Weight Recorded ,12/23 10:06AM,19.1 lbs
Pet Weight Recorded ,12/23 10:05AM,18.4 lbs
Cat Detected,12/23 10:04AM,-
Clean Cycle Complete,12/23 9:41AM,-
Cycle Interrupted,12/23 9:40AM,-
Clean Cycle In Progress,12/23 9:39AM,-
Pet Weight Recorded ,12/23 9:24AM,8.7 lbs
Cat Detected,12/23 9:21AM,-
Clean Cycle Complete,12/23 9:16AM,-
Clean Cycle In Progress,12/23 9:14AM,-
Pet Weight Recorded ,12/23 8:59AM,19.1 lbs
Pet Weight Recorded ,12/23 8:58AM,18.4 lbs
Cat Detected,12/23 8:57AM,-
Clean Cycle Complete,12/23 8:04AM,-
Cycle Interrupted,12/23 8:02AM,-
Clean Cycle In Progress,12/23 8:01AM,-
Pet Weight Recorded ,12/23 7:46AM,15.8 lbs
Cat Detected,12/23 7:43AM,-
Clean Cycle Complete,12/23 7:36AM,-
Cycle Interrupted,12/23 7:34AM,-
Clean Cycle In Progress,12/23 7:34AM,-
Pet Weight Recorded ,12/23 7:19AM,19.3 lbs
Pet Weight Recorded ,12/23 7:10AM,16.0 lbs
Cat Detected,12/23 7:07AM,-
Clean Cycle Complete,12/23 5:40AM,-
Clean Cycle In Progress,12/23 5:38AM,-
Pet Weight Recorded ,12/23 5:23AM,8.8 lbs
Cat Detected,12/23 5:22AM,-
Clean Cycle Complete,12/23 2:45AM,-
Clean Cycle In Progress,12/23 2:43AM,-
Pet Weight Recorded ,12/23 2:28AM,8.8 lbs
Cat Detected,12/23 2:27AM,-
Clean Cycle Complete,12/23 1:52AM,-
Clean Cycle In Progress,12/23 1:50AM,-
Pet Weight Recorded ,12/23 1:35AM,18.5 lbs
Cat Detected,12/23 1:35AM,-
Clean Cycle Complete,12/23 12:59AM,-
Clean Cycle In Progress,12/23 12:57AM,-
Pet Weight Recorded ,12/23 12:42AM,15.9 lbs
Cat Detected,12/23 12:40AM,-
Clean Cycle Complete,12/23 12:35AM,-
Clean Cycle In Progress,12/23 12:33AM,-
Cat Detected,12/23 12:18AM,-
Clean Cycle Complete,12/22 10:23PM,-
Clean Cycle In Progress,12/22 10:21PM,-
Cat Detected,12/22 10:06PM,-
Clean Cycle Complete,12/22 8:52PM,-
Clean Cycle In Progress,12/22 8:50PM,-
Pet Weight Recorded ,12/22 8:35PM,18.7 lbs
Cat Detected,12/22 8:34PM,-
Clean Cycle Complete,12/22 7:40PM,-
Cycle Interrupted,12/22 7:38PM,-
Clean Cycle In Progress,12/22 7:37PM,-
Pet Weight Recorded ,12/22 7:22PM,8.7 lbs
Cat Detected,12/22 7:19PM,-
Clean Cycle Complete,12/22 5:18PM,-
Cycle Interrupted,12/22 5:16PM,-
Clean Cycle In Progress,12/22 5:15PM,-
Pet Weight Recorded ,12/22 5:00PM,18.8 lbs
Cat Detected,12/22 4:59PM,-
Clean Cycle Complete,12/22 4:26PM,-
Clean Cycle In Progress,12/22 4:24PM,-
Cat Detected,12/22 3:44PM,-
Clean Cycle Complete,12/22 3:32PM,-
Clean Cycle In Progress,12/22 3:30PM,-
Pet Weight Recorded ,12/22 3:15PM,8.6 lbs
Cat Detected,12/22 3:14PM,-
Clean Cycle Complete,12/22 12:27PM,-
Clean Cycle In Progress,12/22 12:25PM,-
Pet Weight Recorded ,12/22 12:10PM,8.7 lbs
Cat Detected,12/22 12:08PM,-
Clean Cycle Complete,12/22 12:06PM,-
Clean Cycle In Progress,12/22 12:04PM,-
Pet Weight Recorded ,12/22 11:49AM,8.8 lbs
Pet Weight Recorded ,12/22 11:35AM,19.1 lbs
Cat Detected,12/22 11:34AM,-
Clean Cycle Complete,12/22 11:18AM,-
Clean Cycle In Progress,12/22 11:16AM,-
Pet Weight Recorded ,12/22 11:01AM,19.2 lbs
Pet Weight Recorded ,12/22 11:00AM,18.7 lbs
Clean Cycle Complete,12/22 10:09AM,-
Clean Cycle In Progress,12/22 10:06AM,-
Pet Weight Recorded ,12/22 9:51AM,15.9 lbs
Cat Detected,12/22 9:50AM,-
Clean Cycle Complete,12/22 9:29AM,-
Clean Cycle In Progress,12/22 9:26AM,-
Cat Detected,12/21 2:01PM,-
Clean Cycle Complete,12/21 12:57PM,-
Clean Cycle In Progress,12/21 12:54PM,-
Pet Weight Recorded ,12/21 12:39PM,8.7 lbs
Clean Cycle Complete,12/21 11:32AM,-
Clean Cycle In Progress,12/21 11:30AM,-
Pet Weight Recorded ,12/21 11:15AM,18.5 lbs
Cat Detected,12/21 11:14AM,-
Clean Cycle Complete,12/21 10:44AM,-
Clean Cycle In Progress,12/21 10:42AM,-
Pet Weight Recorded ,12/14 4:49PM,8.8 lbs
Clean Cycle Complete,12/14 4:08PM,-
Clean Cycle In Progress,12/14 4:06PM,-
Pet Weight Recorded ,12/14 3:51PM,18.8 lbs
Cat Detected,12/14 3:50PM,-
Clean Cycle Complete,12/14 1:51PM,-
Clean Cycle In Progress,12/14 1:49PM,-
Pet Weight Recorded ,12/14 1:34PM,19.2 lbs
Pet Weight Recorded ,12/14 1:32PM,18.7 lbs
Cat Detected,12/14 1:32PM,-
Clean Cycle Complete,12/14 11:53AM,-
Clean Cycle In Progress,12/14 11:51AM,-
Pet Weight Recorded ,12/14 11:36AM,18.7 lbs
Pet Weight Recorded ,12/14 11:35AM,18.9 lbs
Cat Detected,12/14 11:34AM,-
Clean Cycle Complete,12/14 9:35AM,-
Clean Cycle In Progress,12/14 9:33AM,-
Pet Weight Recorded ,12/14 9:16AM,19.1 lbs
Pet Weight Recorded ,12/14 9:11AM,15.8 lbs
Cat Detected,12/14 9:09AM,-
Clean Cycle Complete,12/14 2:01AM,-
Clean Cycle In Progress,12/14 1:59AM,-
Pet Weight Recorded ,12/14 1:44AM,15.4 lbs
Pet Weight Recorded ,12/14 1:29AM,18.6 lbs
Cat Detected,12/14 1:29AM,-
Clean Cycle Complete,12/14 1:14AM,-
Clean Cycle In Progress,12/14 1:12AM,-
Pet Weight Recorded ,12/14 12:57AM,8.9 lbs
Pet Weight Recorded ,12/14 12:44AM,19.0 lbs
Cat Detected,12/14 12:44AM,-
Clean Cycle Complete,12/14 12:24AM,-
Clean Cycle In Progress,12/14 12:22AM,-
Pet Weight Recorded ,12/14 12:07AM,18.8 lbs
Pet Weight Recorded ,12/14 12:06AM,18.8 lbs
Cat Detected,12/14 12:05AM,-
Clean Cycle Complete,12/13 11:11PM,-
Clean Cycle In Progress,12/13 11:09PM,-
Pet Weight Recorded ,12/13 10:54PM,8.9 lbs
Cat Detected,12/13 10:53PM,-
Clean Cycle Complete,12/13 4:07PM,-
Cycle Interrupted,12/13 4:05PM,-
Clean Cycle In Progress,12/13 4:04PM,-
Pet Weight Recorded ,12/13 3:41PM,19.6 lbs
Pet Weight Recorded ,12/13 2:20PM,8.8 lbs
Pet Weight Recorded ,12/13 2:11PM,8.9 lbs
Pet Weight Recorded ,12/13 2:07PM,9.0 lbs
Cat Detected,12/13 2:01PM,-
Clean Cycle Complete,12/13 1:17PM,-
Clean Cycle In Progress,12/13 1:15PM,-
Cat Detected,12/13 12:58PM,-
Clean Cycle Complete,12/13 10:45AM,-
Clean Cycle In Progress,12/13 10:43AM,-
Pet Weight Recorded ,12/13 10:28AM,19.6 lbs
Pet Weight Recorded ,12/13 10:19AM,8.9 lbs
Cat Detected,12/13 10:18AM,-
Clean Cycle Complete,12/13 9:51AM,-
Clean Cycle In Progress,12/13 9:48AM,-
Pet Weight Recorded ,12/13 9:33AM,19.7 lbs
Cat Detected,12/13 9:31AM,-
Clean Cycle Complete,12/13 8:48AM,-
Clean Cycle In Progress,12/13 8:46AM,-
Pet Weight Recorded ,12/13 8:31AM,15.9 lbs
Pet Weight Recorded ,12/13 8:24AM,8.7 lbs
Cat Detected,12/13 8:22AM,-
Clean Cycle Complete,12/13 3:03AM,-
Clean Cycle In Progress,12/13 3:00AM,-
Pet Weight Recorded ,12/13 2:45AM,8.6 lbs
Clean Cycle Complete,12/13 12:34AM,-
Pet Weight Recorded ,12/13 12:34AM,15.8 lbs
Cycle Interrupted,12/13 12:33AM,-
Clean Cycle In Progress,12/13 12:31AM,-
Pet Weight Recorded ,12/13 12:16AM,19.6 lbs
Pet Weight Recorded ,12/13 12:15AM,18.4 lbs
Cat Detected,12/13 12:14AM,-
Clean Cycle Complete,12/12 11:29PM,-
Clean Cycle In Progress,12/12 11:26PM,-
Pet Weight Recorded ,12/12 11:11PM,18.6 lbs
Cat Detected,12/12 11:11PM,-
Clean Cycle Complete,12/12 11:04PM,-
Clean Cycle In Progress,12/12 11:02PM,-
Pet Weight Recorded ,12/12 10:47PM,15.8 lbs
Cat Detected,12/12 10:45PM,-
Clean Cycle Complete,12/12 10:37PM,-
Clean Cycle In Progress,12/12 10:35PM,-
Pet Weight Recorded ,12/12 10:20PM,18.5 lbs
Pet Weight Recorded ,12/12 10:16PM,18.6 lbs
Cat Detected,12/12 10:15PM,-
Clean Cycle Complete,12/12 9:33PM,-
Clean Cycle In Progress,12/12 9:31PM,-
Pet Weight Recorded ,12/12 9:16PM,9.1 lbs
Pet Weight Recorded ,12/12 9:12PM,15.9 lbs
Pet Weight Recorded ,12/12 9:09PM,8.9 lbs
Pet Weight Recorded ,12/12 9:05PM,18.6 lbs
Cat Detected,12/12 9:03PM,-
Clean Cycle Complete,12/12 8:49PM,-
Clean Cycle In Progress,12/12 8:47PM,-
Pet Weight Recorded ,12/12 8:46PM,8.8 lbs
Cat Detected,12/12 8:45PM,-
Clean Cycle Complete,12/12 5:09PM,-
Clean Cycle In Progress,12/12 5:07PM,-
Pet Weight Recorded ,12/12 4:51PM,8.7 lbs
Cat Detected,12/12 4:51PM,-
Clean Cycle Complete,12/12 1:36PM,-
Clean Cycle In Progress,12/12 1:34PM,-
Pet Weight Recorded ,12/12 1:19PM,18.7 lbs
Cat Detected,12/12 1:19PM,-
Clean Cycle Complete,12/12 12:56PM,-
Clean Cycle In Progress,12/12 12:54PM,-
Pet Weight Recorded ,12/12 12:39PM,8.7 lbs
Cat Detected,12/12 12:37PM,-
Clean Cycle Complete,12/12 9:48AM,-
Clean Cycle In Progress,12/12 9:46AM,-
Pet Weight Recorded ,12/12 9:31AM,16.0 lbs
Pet Weight Recorded ,12/12 9:17AM,19.0 lbs
Pet Weight Recorded ,12/12 9:12AM,13.1 lbs
Cat Detected,12/12 9:09AM,-
Clean Cycle Complete,12/12 1:53AM,-
Clean Cycle In Progress,12/12 1:51AM,-
Pet Weight Recorded ,12/12 1:36AM,18.5 lbs
Cat Detected,12/12 1:35AM,-
Clean Cycle Complete,12/12 1:10AM,-
Clean Cycle In Progress,12/12 1:07AM,-
Pet Weight Recorded ,12/12 12:47AM,19.4 lbs
Pet Weight Recorded ,12/12 12:46AM,18.8 lbs
Cat Detected,12/12 12:45AM,-
Clean Cycle Complete,12/12 12:06AM,-
Clean Cycle In Progress,12/12 12:04AM,-
Cat Detected,12/11 11:48PM,-
Clean Cycle Complete,12/11 10:49PM,-
Clean Cycle In Progress,12/11 10:47PM,-
Pet Weight Recorded ,12/11 10:32PM,16.0 lbs
Pet Weight Recorded ,12/11 10:17PM,9.0 lbs
Pet Weight Recorded ,12/11 10:15PM,8.7 lbs
Cat Detected,12/11 10:14PM,-
Clean Cycle Complete,12/11 8:23PM,-
Clean Cycle In Progress,12/11 8:21PM,-
Pet Weight Recorded ,12/11 8:06PM,15.9 lbs
Cat Detected,12/11 8:03PM,-
Clean Cycle Complete,12/11 7:32PM,-
Clean Cycle In Progress,12/11 7:29PM,-
Pet Weight Recorded ,12/11 7:14PM,18.7 lbs
Cat Detected,12/11 7:13PM,-
Clean Cycle Complete,12/11 4:43PM,-
Clean Cycle In Progress,12/11 4:41PM,-
Pet Weight Recorded ,12/11 4:26PM,8.7 lbs
Cat Detected,12/11 4:21PM,-
Clean Cycle Complete,12/11 11:06AM,-
Clean Cycle In Progress,12/11 11:04AM,-
Pet Weight Recorded ,12/11 10:47AM,22.3 lbs
Pet Weight Recorded ,12/11 10:46AM,19.4 lbs
Pet Weight Recorded ,12/11 10:39AM,8.9 lbs
Cat Detected,12/11 10:35AM,-
Clean Cycle Complete,12/11 10:26AM,-
Cycle Interrupted,12/11 10:24AM,-
Clean Cycle In Progress,12/11 10:24AM,-
Pet Weight Recorded ,12/11 10:09AM,19.0 lbs
Cat Detected,12/11 10:08AM,-
Clean Cycle Complete,12/11 9:54AM,-
Clean Cycle In Progress,12/11 9:51AM,-
Pet Weight Recorded ,12/11 9:36AM,19.4 lbs
Pet Weight Recorded ,12/11 9:35AM,19.1 lbs
Cat Detected,12/11 9:34AM,-
Clean Cycle Complete,12/11 7:26AM,-
Clean Cycle In Progress,12/11 7:24AM,-
Pet Weight Recorded ,12/11 6:56AM,8.9 lbs
Cat Detected,12/11 6:55AM,-
Clean Cycle Complete,12/11 3:29AM,-
Clean Cycle In Progress,12/11 3:27AM,-
Pet Weight Recorded ,12/11 3:12AM,8.9 lbs
Cat Detected,12/11 3:11AM,-
Clean Cycle Complete,12/10 10:35PM,-
Clean Cycle In Progress,12/10 10:33PM,-
Pet Weight Recorded ,12/10 10:18PM,15.7 lbs
Cat Detected,12/10 10:17PM,-
Clean Cycle Complete,12/10 10:14PM,-
Clean Cycle In Progress,12/10 10:12PM,-
Pet Weight Recorded ,12/10 9:57PM,19.0 lbs
Cat Detected,12/10 9:56PM,-
Clean Cycle Complete,12/10 9:55PM,-
Clean Cycle In Progress,12/10 9:53PM,-
Pet Weight Recorded ,12/10 9:38PM,8.9 lbs
Cat Detected,12/10 9:29PM,-
Clean Cycle Complete,12/10 8:30PM,-
Clean Cycle In Progress,12/10 8:27PM,-
Pet Weight Recorded ,12/10 8:12PM,15.8 lbs
Pet Weight Recorded ,12/10 7:57PM,19.3 lbs
Cat Detected,12/10 7:56PM,-
Clean Cycle Complete,12/10 4:34PM,-
Clean Cycle In Progress,12/10 4:32PM,-
Pet Weight Recorded ,12/10 4:17PM,8.6 lbs
Cat Detected,12/10 4:11PM,-
Clean Cycle Complete,12/10 3:45PM,-
Cycle Interrupted,12/10 3:43PM,-
Clean Cycle In Progress,12/10 3:43PM,-
Cat Detected,12/10 3:27PM,-
Clean Cycle Complete,12/10 1:47PM,-
Clean Cycle In Progress,12/10 1:45PM,-
Pet Weight Recorded ,12/10 1:30PM,8.6 lbs
Cat Detected,12/10 1:29PM,-
Clean Cycle Complete,12/10 11:08AM,-
Clean Cycle In Progress,12/10 11:05AM,-
Clean Cycle Complete,12/10 10:32AM,-
Clean Cycle In Progress,12/10 10:30AM,-
Pet Weight Recorded ,12/10 10:15AM,8.8 lbs
Cat Detected,12/10 10:12AM,-
Clean Cycle Complete,12/10 9:43AM,-
Clean Cycle In Progress,12/10 9:41AM,-
Pet Weight Recorded ,12/10 9:26AM,19.0 lbs
Cat Detected,12/10 9:26AM,-
Clean Cycle Complete,12/10 9:14AM,-
Clean Cycle In Progress,12/10 9:12AM,-
Pet Weight Recorded ,12/10 9:11AM,19.4 lbs
Pet Weight Recorded ,12/10 9:09AM,19.1 lbs
Cat Detected,12/10 9:08AM,-
Clean Cycle Complete,12/10 7:12AM,-
Clean Cycle In Progress,12/10 7:10AM,-
Pet Weight Recorded ,12/10 6:55AM,15.6 lbs
Cat Detected,12/10 6:52AM,-
Clean Cycle Complete,12/10 6:50AM,-
Pet Weight Recorded ,12/10 6:49AM,15.7 lbs
Cycle Interrupted,12/10 6:49AM,-
Clean Cycle In Progress,12/10 6:47AM,-
Pet Weight Recorded ,12/10 6:32AM,8.8 lbs
Cat Detected,12/10 6:31AM,-
Clean Cycle Complete,12/10 12:15AM,-
Clean Cycle In Progress,12/10 12:13AM,-
Pet Weight Recorded ,12/9 11:58PM,8.8 lbs
Cat Detected,12/9 11:57PM,-
Clean Cycle Complete,12/9 8:44PM,-
Clean Cycle In Progress,12/9 8:42PM,-
Pet Weight Recorded ,12/9 8:26PM,8.9 lbs
Cat Detected,12/9 8:26PM,-
Clean Cycle Complete,12/9 4:45PM,-
Clean Cycle In Progress,12/9 4:43PM,-
Pet Weight Recorded ,12/9 4:28PM,19.3 lbs
Cat Detected,12/9 4:28PM,-
Clean Cycle Complete,12/9 4:12PM,-
Clean Cycle In Progress,12/9 4:10PM,-
Pet Weight Recorded ,12/9 3:55PM,8.8 lbs
Cat Detected,12/9 3:53PM,-
Clean Cycle Complete,12/9 11:23AM,-
Clean Cycle In Progress,12/9 11:21AM,-
Pet Weight Recorded ,12/9 11:06AM,8.8 lbs
Cat Detected,12/9 11:05AM,-
Clean Cycle Complete,12/9 10:37AM,-
Clean Cycle In Progress,12/9 10:35AM,-
Pet Weight Recorded ,12/9 10:20AM,4.6 lbs
Cat Detected,12/9 10:19AM,-
Clean Cycle Complete,12/9 10:17AM,-
Clean Cycle In Progress,12/9 10:15AM,-
Pet Weight Recorded ,12/9 10:00AM,15.6 lbs
Pet Weight Recorded ,12/9 9:57AM,15.6 lbs
Clean Cycle Complete,12/9 9:31AM,-
Clean Cycle In Progress,12/9 9:29AM,-
Pet Weight Recorded ,12/9 9:14AM,8.9 lbs
Cat Detected,12/9 9:13AM,-
Clean Cycle Complete,12/9 6:39AM,-
Clean Cycle In Progress,12/9 6:37AM,-
Pet Weight Recorded ,12/9 6:22AM,8.9 lbs
Cat Detected,12/9 6:21AM,-
Clean Cycle Complete,12/8 11:24PM,-
Clean Cycle In Progress,12/8 11:22PM,-
Pet Weight Recorded ,12/8 11:06PM,8.8 lbs
Cat Detected,12/8 11:04PM,-
Clean Cycle Complete,12/8 10:51PM,-
Clean Cycle In Progress,12/8 10:49PM,-
Pet Weight Recorded ,12/8 10:34PM,15.6 lbs
Cat Detected,12/8 10:32PM,-
Clean Cycle Complete,12/8 9:05PM,-
Clean Cycle In Progress,12/8 9:03PM,-
Pet Weight Recorded ,12/8 8:48PM,8.9 lbs
Cat Detected,12/8 8:47PM,-
Clean Cycle Complete,12/8 5:31PM,-
Clean Cycle In Progress,12/8 5:29PM,-
Pet Weight Recorded ,12/8 5:14PM,15.6 lbs
Cat Detected,12/8 5:11PM,-
Clean Cycle Complete,12/8 1:45PM,-
Clean Cycle In Progress,12/8 1:43PM,-
Pet Weight Recorded ,12/8 1:27PM,8.9 lbs
Cat Detected,12/8 1:26PM,-
Clean Cycle Complete,12/8 9:42AM,-
Clean Cycle In Progress,12/8 9:40AM,-
Pet Weight Recorded ,12/8 9:25AM,8.8 lbs
Cat Detected,12/8 9:24AM,-
Clean Cycle Complete,12/8 8:56AM,-
Clean Cycle In Progress,12/8 8:54AM,-
Pet Weight Recorded ,12/8 8:39AM,19.4 lbs
Pet Weight Recorded ,12/8 8:38AM,19.3 lbs
Pet Weight Recorded ,12/8 8:37AM,19.4 lbs
Cat Detected,12/8 8:36AM,-
Clean Cycle Complete,12/8 7:56AM,-
Clean Cycle In Progress,12/8 7:54AM,-
Pet Weight Recorded ,12/8 7:39AM,8.9 lbs
Cat Detected,12/8 7:38AM,-
Clean Cycle Complete,12/8 6:51AM,-
Clean Cycle In Progress,12/8 6:49AM,-
Pet Weight Recorded ,12/8 6:34AM,9.6 lbs
Cat Detected,12/8 6:29AM,-
Clean Cycle Complete,12/8 6:29AM,-
Clean Cycle In Progress,12/8 6:26AM,-
Pet Weight Recorded ,12/8 6:11AM,8.9 lbs
Cat Detected,12/8 6:10AM,-
Clean Cycle Complete,12/8 1:30AM,-
Pet Weight Recorded ,12/8 1:29AM,15.8 lbs
Cycle Interrupted,12/8 1:29AM,-
Clean Cycle In Progress,12/8 1:27AM,-
Pet Weight Recorded ,12/8 1:12AM,15.7 lbs
Cat Detected,12/8 1:10AM,-
Clean Cycle Complete,12/8 12:35AM,-
Pet Weight Recorded ,12/8 12:33AM,8.2 lbs
Cycle Interrupted,12/8 12:32AM,-
Clean Cycle In Progress,12/8 12:32AM,-
Pet Weight Recorded ,12/8 12:17AM,8.9 lbs
Cat Detected,12/8 12:15AM,-
Clean Cycle Complete,12/7 6:30PM,-
Clean Cycle In Progress,12/7 6:28PM,-
Pet Weight Recorded ,12/7 6:12PM,15.6 lbs
Cat Detected,12/7 6:09PM,-
Clean Cycle Complete,12/7 3:49PM,-
Clean Cycle In Progress,12/7 3:47PM,-
Pet Weight Recorded ,12/7 3:32PM,8.8 lbs
Pet Weight Recorded ,12/7 3:31PM,8.8 lbs
Pet Weight Recorded ,12/7 3:27PM,8.8 lbs
Cat Detected,12/7 3:27PM,-
Clean Cycle Complete,12/7 12:00PM,-
Clean Cycle In Progress,12/7 11:58AM,-
Cat Detected,12/7 11:43AM,-
Clean Cycle Complete,12/7 11:36AM,-
Clean Cycle In Progress,12/7 11:34AM,-
Pet Weight Recorded ,12/7 11:19AM,8.8 lbs
Cat Detected,12/7 11:17AM,-
Clean Cycle Complete,12/7 9:49AM,-
Pet Weight Recorded ,12/7 9:48AM,15.7 lbs
Cycle Interrupted,12/7 9:46AM,-
Clean Cycle In Progress,12/7 9:44AM,-
Pet Weight Recorded ,12/7 9:29AM,8.9 lbs
Cat Detected,12/7 9:28AM,-
Clean Cycle Complete,12/7 8:14AM,-
Clean Cycle In Progress,12/7 8:12AM,-
Pet Weight Recorded ,12/7 7:57AM,15.7 lbs
Cat Detected,12/7 7:55AM,-
Clean Cycle Complete,12/7 1:40AM,-
Cycle Interrupted,12/7 1:38AM,-
Clean Cycle In Progress,12/7 1:37AM,-
Pet Weight Recorded ,12/7 1:22AM,15.8 lbs
Pet Weight Recorded ,12/7 1:06AM,19.5 lbs
Pet Weight Recorded ,12/7 1:03AM,9.0 lbs
Pet Weight Recorded ,12/7 12:49AM,19.4 lbs
Pet Weight Recorded ,12/7 12:48AM,19.4 lbs
Clean Cycle Complete,12/6 8:23PM,-
Clean Cycle In Progress,12/6 8:21PM,-
Pet Weight Recorded ,12/6 8:06PM,8.9 lbs
Cat Detected,12/6 8:03PM,-
Clean Cycle Complete,12/6 3:58PM,-
Clean Cycle In Progress,12/6 3:56PM,-
Pet Weight Recorded ,12/6 3:41PM,8.9 lbs
Cat Detected,12/6 3:40PM,-
Clean Cycle Complete,12/6 1:53PM,-
Clean Cycle In Progress,12/6 1:51PM,-
Pet Weight Recorded ,12/6 1:36PM,15.6 lbs
Cat Detected,12/6 1:34PM,-
Clean Cycle Complete,12/6 10:38AM,-
Clean Cycle In Progress,12/6 10:35AM,-
Pet Weight Recorded ,12/6 10:20AM,8.9 lbs
Cat Detected,12/6 10:19AM,-
Clean Cycle Complete,12/6 7:48AM,-
Pet Weight Recorded ,12/6 7:47AM,15.8 lbs
Cycle Interrupted,12/6 7:46AM,-
Clean Cycle In Progress,12/6 7:45AM,-
Pet Weight Recorded ,12/6 7:30AM,15.8 lbs
Pet Weight Recorded ,12/6 7:17AM,8.9 lbs
Cat Detected,12/6 7:16AM,-
Clean Cycle Complete,12/6 5:21AM,-
Clean Cycle In Progress,12/6 5:18AM,-
Pet Weight Recorded ,12/6 5:03AM,8.9 lbs
Cat Detected,12/6 5:01AM,-
Clean Cycle Complete,12/5 10:56PM,-
Clean Cycle In Progress,12/5 10:54PM,-
Pet Weight Recorded ,12/5 10:39PM,8.8 lbs
Cat Detected,12/5 10:38PM,-
Clean Cycle Complete,12/5 10:14PM,-
Cycle Interrupted,12/5 10:12PM,-
Clean Cycle In Progress,12/5 10:11PM,-
Pet Weight Recorded ,12/5 9:56PM,15.7 lbs
Clean Cycle Complete,12/5 7:36PM,-
Clean Cycle In Progress,12/5 7:34PM,-
Cat Detected,12/5 7:16PM,-
Clean Cycle Complete,12/5 2:19PM,-
Clean Cycle In Progress,12/5 2:17PM,-
Pet Weight Recorded ,12/5 2:01PM,8.9 lbs
Cat Detected,12/5 2:00PM,-
Clean Cycle Complete,12/5 1:13PM,-
Clean Cycle In Progress,12/5 1:11PM,-
Pet Weight Recorded ,12/5 12:47PM,8.8 lbs
Cat Detected,12/5 12:46PM,-
Clean Cycle Complete,12/5 11:23AM,-
Clean Cycle In Progress,12/5 11:21AM,-
Pet Weight Recorded ,12/5 11:06AM,8.9 lbs
Pet Weight Recorded ,12/5 10:50AM,8.8 lbs
Cat Detected,12/5 10:50AM,-
Clean Cycle Complete,12/5 9:54AM,-
Pet Weight Recorded ,12/5 9:54AM,7.8 lbs
Cycle Interrupted,12/5 9:53AM,-
Clean Cycle In Progress,12/5 9:51AM,-
Cat Detected,12/5 9:36AM,-
Clean Cycle Complete,12/5 7:46AM,-
Pet Weight Recorded ,12/5 7:45AM,15.6 lbs
Cycle Interrupted,12/5 7:45AM,-
Clean Cycle In Progress,12/5 7:43AM,-
Pet Weight Recorded ,12/5 7:28AM,9.0 lbs
Cat Detected,12/5 7:26AM,-
Clean Cycle Complete,12/5 2:27AM,-
Clean Cycle In Progress,12/5 2:25AM,-
Pet Weight Recorded ,12/5 2:10AM,8.9 lbs
Cat Detected,12/5 2:07AM,-
Clean Cycle Complete,12/5 1:39AM,-
Clean Cycle In Progress,12/5 1:37AM,-
Pet Weight Recorded ,12/5 1:22AM,8.9 lbs
Cat Detected,12/5 1:21AM,-
Clean Cycle Complete,12/5 1:05AM,-
Clean Cycle In Progress,12/5 1:03AM,-
Pet Weight Recorded ,12/5 12:48AM,19.5 lbs
Pet Weight Recorded ,12/5 12:47AM,19.5 lbs
Clean Cycle Complete,12/4 11:06PM,-
Clean Cycle In Progress,12/4 11:04PM,-
Pet Weight Recorded ,12/4 10:49PM,15.5 lbs
Cat Detected,12/4 10:48PM,-
Clean Cycle Complete,12/4 10:47PM,-
Clean Cycle In Progress,12/4 10:44PM,-
Pet Weight Recorded ,12/4 10:29PM,15.6 lbs
Pet Weight Recorded ,12/4 10:24PM,9.1 lbs
Cat Detected,12/4 10:22PM,-
Clean Cycle Complete,12/4 4:28PM,-
Clean Cycle In Progress,12/4 4:26PM,-
Pet Weight Recorded ,12/4 4:11PM,8.9 lbs
Cat Detected,12/4 4:10PM,-
Clean Cycle Complete,12/4 3:17PM,-
Cycle Interrupted,12/4 3:15PM,-
Clean Cycle In Progress,12/4 3:15PM,-
Cat Detected,12/3 10:03PM,-
Clean Cycle Complete,12/3 7:16PM,-
Clean Cycle In Progress,12/3 7:14PM,-
Pet Weight Recorded ,12/3 6:59PM,15.5 lbs
Clean Cycle Complete,12/3 6:51PM,-
Cycle Interrupted,12/3 6:49PM,-
Clean Cycle In Progress,12/3 6:49PM,-
Cat Detected,12/3 6:34PM,-
Clean Cycle Complete,12/3 4:33PM,-
Clean Cycle In Progress,12/3 4:31PM,-
Pet Weight Recorded ,12/3 4:16PM,8.9 lbs
Cat Detected,12/3 4:15PM,-
Clean Cycle Complete,12/3 1:32PM,-
Clean Cycle In Progress,12/3 1:30PM,-
Pet Weight Recorded ,12/3 1:15PM,9.0 lbs
Cat Detected,12/3 1:14PM,-
Clean Cycle Complete,12/3 10:25AM,-
Clean Cycle In Progress,12/3 10:23AM,-
Pet Weight Recorded ,12/3 10:08AM,8.9 lbs
Cat Detected,12/3 10:05AM,-
Clean Cycle Complete,12/3 9:46AM,-
Cycle Interrupted,12/3 9:44AM,-
Clean Cycle In Progress,12/3 9:44AM,-
Pet Weight Recorded ,12/3 9:23AM,9.0 lbs
Cat Detected,12/3 9:22AM,-
Clean Cycle Complete,12/3 9:15AM,-
Cycle Interrupted,12/3 9:14AM,-
Clean Cycle In Progress,12/3 9:12AM,-
Cat Detected,12/3 8:57AM,-
Clean Cycle Complete,12/3 8:12AM,-
Clean Cycle In Progress,12/3 8:10AM,-
Pet Weight Recorded ,12/3 7:55AM,19.4 lbs
Pet Weight Recorded ,12/3 7:44AM,7.2 lbs
Clean Cycle Complete,12/3 7:39AM,-
